ID OMM station;Date;Pression au niveau mer;Variation de pression en 3 heures;Type de tendance barometrique;Direction du vent moyen 10 mn;Vitesse du vent moyen 10 mn;Temperature;Point de rosee;Humidite;Visibilite horizontale;Temps present;Temps passe 1;Temps passe 2;Nebulosite totale;Nebulosite  des nuages de l' etage inferieur;Hauteur de la base des nuages de l'etage inferieur;Type des nuages de l'etage inferieur;Type des nuages de l'etage moyen;Type des nuages de l'etage superieur;Pression station;Niveau barometrique;Geopotentiel;Variation de pression en 24 heures;Temperature minimale sur 12 heures;Temperature minimale sur 24 heures;Temperature maximale sur 12 heures;Temperature maximale sur 24 heures;Temperature minimale du sol sur 12 heures;Methode de mesure Temperature du thermometre mouille;Temperature du thermometre mouille;Rafale sur les 10 dernieres minutes;Rafales sur une periode;Periode de mesure de la rafale;Etat du sol;Hauteur totale de la couche de neige glace autre au sol;Hauteur de la neige fraiche;Periode de mesure de la neige fraiche;Precipitations dans la derniere heure;Precipitations dans les 3 dernieres heures;Precipitations dans les 6 dernieres heures;Precipitations dans les 12 dernieres heures;Precipitations dans les 24 dernieres heures;Phenomene special 1;Phenomene special 2;Phenomene special 3;Phenomene special 4;Nebulosite couche nuageuse 1;Type nuage 1;Hauteur de base 1;Nebulosite couche nuageuse 2;Type nuage 2;Hauteur de base 2;Nebulosite couche nuageuse 3;Type nuage 3;Hauteur de base 3;Nebulosite couche nuageuse 4;Type nuage 4;Hauteur de base 4;Coordonnees;Nom;Type de tendance barometrique;Temps passe 1;Temps present
7130;2018-12-18T13:00:00+01:00;101010;-290;8;160;7.6;282.65;277.65;71;56720;0;;;90;7;1750;;;;100560;;;-1320;;;;;280.250000;;;12.100000;12.100000;-10;0;0.000000;;;0.0;0.0;0.000000;0.0;0.0;;;;;6;;1920;7;;4380;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;8;;0
7130;2018-10-05T08:00:00+02:00;101700;-70;6;170;0.8;279.45;279.35;99;160;44;;;;0;;;;;101240;;;-980;279.350000;;291.350000;;280.950000;;;1.300000;1.400000;-10;0;0.000000;;;0.0;0.0;0.000000;0.0;0.0;;;;;;;;;;;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;6;;44
7130;2018-10-05T20:00:00+02:00;101260;-70;6;230;2.1;293.15;284.35;57;43940;0;;;;0;;;;;100830;;;-770;279.050000;;298.850000;;280.950000;;;2.800000;2.800000;-10;0;0.000000;;;0.0;0.0;0.000000;0.0;0.0;;;;;;;;;;;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;6;;0
7130;2018-09-27T05:00:00+02:00;102860;-160;7;0;0.0;281.85;280.95;94;10500;0;;;;0;;;;;102400;;;-360;;;;;282.950000;;;0.500000;1.800000;-10;0;0.000000;;;0.0;0.0;0.000000;0.0;0.0;;;;;;;;;;;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;7;;0
7130;2018-10-04T14:00:00+02:00;102420;-220;8;110;3.7;294.35;284.95;55;15820;0;;;;0;;;;;101980;;;-580;;;;;284.050000;;;6.300000;9.100000;-10;0;0.000000;;;0.0;0.0;0.000000;0.4;0.4;;;;;;;;;;;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;8;;0
7130;2018-11-21T10:00:00+01:00;101050;210;3;140;1.7;274.55;272.15;84;5450;0;;;;0;;;;;100590;;;590;;;;;274.950000;;;2.800000;7.000000;-10;0;0.000000;;;0.0;0.0;0.000000;0.0;0.0;;;;;;;;;;;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;3;;0
7130;2018-12-24T16:00:00+01:00;103090;40;3;280;1.5;286.85;283.85;82;30280;0;;;100;8;800;;;;102640;;;;;;;;284.250000;;;2.300000;3.500000;-10;0;0.000000;;;0.0;0.0;0.000000;;;;;;;8;;930;;;;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;3;;0
7130;2018-12-28T04:00:00+01:00;102950;120;3;360;3.5;277.25;277.25;100;2630;10;;;100;8;150;;;;102480;;;240;;;;;278.350000;;;5.300000;6.900000;-10;0;0.000000;;;0.0;0.0;0.000000;0.0;0.0;;;;;8;;120;;;;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;3;;10
7130;2018-09-25T23:00:00+02:00;103340;30;0;70;3.4;284.75;276.25;56;60000;0;;;;0;;;;;102880;;;-380;;;;;284.450000;;;4.800000;6.200000;-10;0;0.000000;;;0.0;0.0;0.000000;0.0;0.0;;;;;;;;;;;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;0;;0
7130;2018-09-26T14:00:00+02:00;103180;-90;8;90;4.9;294.15;278.05;35;43460;0;;;;0;;;;;102740;;;-360;;;;;280.750000;;;7.900000;7.900000;-10;0;0.000000;;;0.0;0.0;0.000000;0.0;0.0;;;;;;;;;;;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;8;;0
7130;2018-11-03T07:00:00+01:00;102850;-50;8;0;0.0;273.25;272.85;97;3540;10;;;;0;;;;;102380;;;660;273.050000;;280.850000;;277.350000;;;0.000000;2.000000;-10;;;;;0.0;0.0;0.000000;0.0;0.0;;;;;;;;;;;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;8;;10
7130;2018-10-31T04:00:00+01:00;100450;-70;8;110;3.2;278.85;277.15;89;10220;0;;;75;6;1250;;;;100000;;;770;;;;;279.050000;;;4.500000;5.900000;-10;;;;;0.0;0.0;0.000000;0.0;-0.1;;;;;6;;1440;;;;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;8;;0
7130;2018-12-04T13:00:00+01:00;102270;10;0;60;0.6;284.75;284.25;97;19580;0;;;100;8;250;;;;101820;;;1450;;;;;281.950000;;;1.100000;1.500000;-10;;0.000000;;;0.0;0.0;-0.100000;-0.1;0.8;;;;;5;;270;8;;480;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;0;;0
7130;2018-12-05T10:00:00+01:00;101920;-40;6;180;4.6;284.65;284.45;99;3080;10;;;100;8;150;;;;101470;;;-340;;;;;283.750000;;;6.800000;6.800000;-10;1;0.000000;;;0.0;0.0;0.000000;0.0;0.0;;;;;8;;150;;;;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;6;;10
7130;2018-10-11T20:00:00+02:00;100880;140;3;190;3.8;286.45;285.55;94;53760;0;;;;1;450;;;;100440;;;340;286.250000;;293.350000;;286.650000;;;5.300000;5.800000;-10;;0.000000;;;0.0;2.8;3.600000;3.6;3.6;;;;;1;;420;;;;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;3;;0
7130;2018-10-26T14:00:00+02:00;101470;-130;8;310;3.7;287.35;282.15;71;35590;0;;;100;7;800;;;;101030;;;-870;;;;;282.650000;;;5.600000;7.300000;-10;0;0.000000;;;0.0;0.0;0.000000;0.0;-0.1;;;;;5;;780;7;;1470;8;;3420;;;;48.068833, -1.734;RENNES-ST JACQUES;8;;0
7130;2018-12-10T07:00:00+01:00;103100;70;3;270;3.2;278.45;278.15;98;15750;0;;;;5;1250;;;;102640;;;1470;278.150000;;283.250000;;280.350000;;;4.300000;5.000000;-10;1;0.000000;;;0.0;0.0;0.000000;0.0;0.2;;;;;1;;1230;5;;1470;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;3;;0
7130;2018-02-03T01:00:00+01:00;101520;-50;8;210;1.2;276.65;275.95;95;19620;0;;;100;6;1250;;;;101060;;;280;;;;;278.650000;;;1.700000;2.900000;-10;2;0.000000;;;0.0;0.0;0.400000;0.6;0.8;;;;;5;;1200;6;;1380;7;;1560;;;;48.068833, -1.734;RENNES-ST JACQUES;8;;0
7130;2018-02-04T01:00:00+01:00;100820;150;3;340;3.5;278.85;278.15;95;19730;50;;;100;7;450;;;;100370;;;-690;;;;;279.250000;;;4.800000;5.800000;-10;2;0.000000;;;-0.1;0.4;0.400000;0.4;4.0;;;;;6;;300;6;;510;7;;1170;;;;48.068833, -1.734;RENNES-ST JACQUES;3;;50
7130;2018-02-12T16:00:00+01:00;101970;-170;7;270;3.7;280.05;271.35;54;56610;0;;;;5;1750;;;;101510;;;680;;;;;274.650000;;;5.300000;5.500000;-10;0;0.000000;;;0.0;0.0;0.000000;0.0;0.0;;;;;5;;1620;5;;1920;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;7;;0
7130;2018-04-01T11:00:00+02:00;101460;90;1;160;1.7;280.45;277.05;79;19400;0;;;100;8;3540;;;;101010;;;1340;;;;;277.950000;;;2.900000;2.900000;-10;0;0.000000;;;0.0;0.0;0.000000;0.0;3.5;;;;;;;;;;;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;1;;0
7130;2018-04-12T17:00:00+02:00;99940;-90;6;40;2.9;289.65;283.25;66;14330;0;;;90;5;1250;;;;99510;;;-280;;;;;283.650000;;;5.700000;6.900000;-10;0;0.000000;;;-0.1;-0.1;-0.100000;-0.1;;;;;;5;;;6;;;;9;;;;;48.068833, -1.734;RENNES-ST JACQUES;6;;0
7130;2018-04-08T17:00:00+02:00;100540;0;0;330;3.9;284.15;283.35;95;12150;58;;;100;8;250;;;;100100;;;-230;;;;;283.250000;;;5.400000;5.400000;-10;2;0.000000;;;-0.1;-0.1;0.400000;2.2;6.2;;;;;;;;;;;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;0;;58
7130;2018-05-14T23:00:00+02:00;102200;110;3;330;4.0;284.25;278.95;70;60000;0;;;100;8;3480;;;;101750;;;230;;;;;285.650000;;;6.400000;7.300000;-10;0;0.000000;;;0.0;0.0;0.000000;0.0;0.0;;;;;;;;;;;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;3;;0
7130;2018-05-15T02:00:00+02:00;102180;-20;5;300;3.4;282.15;280.95;92;32250;0;;;;0;;;;;101730;;;160;;;;;284.650000;;;5.100000;6.100000;-10;0;0.000000;;;0.0;0.0;0.000000;0.0;0.0;;;;;;;;;;;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;5;;0
7130;2018-05-15T08:00:00+02:00;102080;20;3;310;4.0;283.95;282.75;92;19560;0;;;100;6;250;;;;101630;;;50;281.750000;;288.650000;;284.150000;;;5.600000;7.500000;-10;0;0.000000;;;0.0;0.0;0.000000;0.0;0.0;;;;;8;;;;;;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;3;;0
7130;2018-05-19T17:00:00+02:00;102080;-160;8;40;3.4;294.55;279.25;37;54730;0;;;;0;;;;;101640;;;-100;;;;;281.650000;;;7.600000;8.200000;-10;0;0.000000;;;0.0;0.0;0.000000;0.0;;;;;;;;;;;;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;8;;0
7130;2018-05-20T08:00:00+02:00;102120;10;3;350;1.2;281.85;281.55;98;13550;0;;;;0;;;;;101670;;;-200;278.950000;;291.650000;;281.650000;;;1.700000;1.900000;-10;0;0.000000;;;0.0;0.0;0.000000;0.0;0.0;;;;;;;;;;;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;3;;0
7130;2018-05-23T17:00:00+02:00;101760;-140;7;30;4.8;297.15;283.75;43;19460;0;;;;1;5220;;;;101330;;;270;;;;;284.450000;;;8.800000;9.000000;-10;0;0.000000;;;0.0;0.0;0.000000;0.0;0.0;;;;;;;;;;;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;7;;0
7130;2018-05-25T17:00:00+02:00;101520;-90;6;30;4.4;294.45;289.65;74;16830;0;;;100;4;1250;;;;101090;;;-50;;;;;287.550000;;;6.800000;7.000000;-10;0;0.000000;;;0.0;2.8;2.800000;2.8;2.8;;;;;4;;;7;;;;9;;;;;48.068833, -1.734;RENNES-ST JACQUES;6;;0
7130;2018-05-09T11:00:00+02:00;101350;-30;8;310;1.6;287.35;281.05;66;19340;0;;;;3;800;;;;100910;;;120;;;;;283.950000;;;3.700000;4.400000;-10;0;0.000000;;;0.0;;;;;;;;;;;;;;;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;8;;0
7130;2018-01-01T01:00:00+01:00;101080;280;1;240;5.8;281.35;277.75;78;24640;0;;;90;7;1250;;;;100630;;;-30;;;;;279.950000;;;9.300000;12.000000;-10;1;0.000000;;;0.0;0.0;0.400000;1.8;6.0;;;;;3;;1050;7;;1230;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;1;;0
7130;2018-01-01T13:00:00+01:00;100110;100;3;280;11.0;283.25;278.25;71;39660;0;;;100;8;800;;;;99670;;;-280;;;;;279.550000;;;16.700000;25.700000;-10;0;0.000000;;;0.0;3.6;9.900000;10.1;11.9;;;;;8;;990;;;;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;3;;0
7130;2018-01-02T16:00:00+01:00;101280;-110;6;210;3.5;286.15;285.55;96;17360;0;;;100;8;250;;;;100840;;;540;;;;;279.650000;;;5.500000;6.500000;-10;2;0.000000;;;-0.1;-0.1;-0.100000;-0.1;-0.1;;;;;7;;240;7;;420;8;;600;;;;48.068833, -1.734;RENNES-ST JACQUES;6;;0
7130;2018-03-25T14:00:00+02:00;101010;210;2;360;5.0;284.25;281.15;81;6070;0;;;100;6;450;;;;100560;;;1180;;;;;281.250000;;;6.900000;7.500000;-10;0;0.000000;;;0.0;-0.1;0.400000;2.4;4.4;;;;;6;;510;6;;1230;8;;1680;;;;48.068833, -1.734;RENNES-ST JACQUES;2;;0
7130;2018-03-27T02:00:00+02:00;101730;-220;8;180;4.1;280.95;280.15;95;4910;61;;;100;6;250;;;;101280;;;30;;;;;281.250000;;;5.900000;7.700000;-10;2;0.000000;;;0.6;0.6;0.600000;0.6;;;;;;2;;210;3;;330;5;;570;;;;48.068833, -1.734;RENNES-ST JACQUES;8;;61
7130;2018-03-17T01:00:00+01:00;100090;-40;6;140;2.6;277.35;276.45;94;19730;0;;;;0;;;;;99640;;;420;;;;;279.350000;;;3.900000;4.100000;-10;0;0.000000;;;0.0;0.0;0.000000;3.5;5.9;;;;;;;;;;;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;6;;0
7130;2018-03-19T19:00:00+01:00;101160;250;3;50;6.7;275.05;270.15;70;9240;0;;;100;8;800;;;;100700;;;740;270.450000;;278.050000;;275.750000;;;10.000000;11.400000;-10;0;0.000000;;;0.0;0.0;0.000000;0.0;0.0;;;;;8;;810;;;;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;3;;0
7130;2018-03-15T16:00:00+01:00;98810;-50;5;190;5.0;283.25;282.15;93;3390;62;;;100;8;450;;;;98370;;;-700;;;;;280.950000;;;7.600000;12.800000;-10;2;0.000000;;;0.8;1.6;1.600000;1.6;11.7;;;;;8;;330;;8;;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;5;;62
7130;2018-03-15T10:00:00+01:00;98890;10;3;180;5.6;282.65;280.45;86;19800;0;;;90;7;5160;;;;98450;;;-1440;;;;;280.950000;;;8.100000;9.500000;-10;2;0.000000;;;0.0;-0.1;-0.100000;4.7;10.1;;;;;3;;5160;5;;6060;7;;6660;;;;48.068833, -1.734;RENNES-ST JACQUES;3;;0
7130;2018-03-23T01:00:00+01:00;101560;-310;8;200;2.6;279.65;274.55;70;49700;0;;;100;8;800;;;;101100;;;-1520;;;;;278.950000;;;4.000000;7.600000;-10;0;0.000000;;;0.0;0.0;0.000000;0.0;0.0;;;;;8;;990;;;;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;8;;0
7130;2018-05-29T08:00:00+02:00;101300;-80;7;30;2.8;290.65;289.35;92;12800;0;;;90;4;250;;;;100860;;;-360;289.150000;;294.450000;;289.650000;;;4.600000;4.600000;-10;1;;;;0.0;-0.1;1.000000;1.0;1.6;;;;;7;;;7;;;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;7;;0
7130;2018-05-29T14:00:00+02:00;101200;-90;6;100;4.7;295.55;288.85;66;18690;0;;;90;7;800;;;;100770;;;-370;;;;;289.650000;;;8.700000;8.700000;-10;0;0.000000;;;0.0;0.0;0.000000;1.0;1.6;;;;;7;;;;;;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;6;;0
7130;2018-05-29T20:00:00+02:00;101010;-40;5;120;3.0;294.25;289.85;76;31500;0;;;90;1;800;;;;100580;;;-440;290.550000;;298.750000;;290.450000;;;4.600000;5.800000;-10;0;0.000000;;;0.0;3.5;4.500000;4.5;5.5;;;;;5;;;7;;;;9;;;;;48.068833, -1.734;RENNES-ST JACQUES;5;;0
7130;2018-05-30T20:00:00+02:00;101220;10;2;220;3.9;293.55;287.65;69;60000;0;;;;1;800;;;;100790;;;210;289.450000;;295.650000;;289.550000;;;5.900000;8.700000;-10;0;0.000000;;;0.0;0.0;0.000000;-0.1;;;;;;;;;;;;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;2;;0
7130;2018-06-04T11:00:00+02:00;101220;-20;5;20;2.6;290.65;290.15;97;14770;0;;;100;8;150;;;;100780;;;-390;;;;;289.950000;;;4.300000;4.800000;-10;2;0.000000;;;0.4;4.0;9.300000;10.3;35.2;;;;;;8;;;;;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;5;;0
7130;2018-05-27T11:00:00+02:00;101480;60;1;150;4.7;294.95;287.85;64;27250;0;;;;3;800;;;;101050;;;180;;;;;288.450000;;;7.300000;7.300000;-10;0;0.000000;;;0.0;0.0;0.000000;0.0;-0.1;;;;;;;;;;;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;1;;0
7130;2018-08-08T23:00:00+02:00;101450;140;2;350;4.1;291.05;285.75;71;36950;0;;;100;8;1750;;;;101010;;;220;;;;;292.350000;;;6.900000;7.600000;-10;0;0.000000;;;0.0;0.0;0.000000;0.0;0.0;;;;;5;;1920;8;;3240;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;2;;0
7130;2018-08-09T02:00:00+02:00;101310;-140;8;360;5.5;289.85;285.75;77;33110;0;;;90;7;1750;;;;100870;;;70;;;;;291.250000;;;8.600000;8.600000;-10;0;0.000000;;;0.0;0.0;0.000000;0.0;0.0;;;;;1;;1980;7;;3360;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;8;;0
7130;2018-08-09T14:00:00+02:00;101700;200;2;330;4.5;289.65;287.15;85;27250;61;;;100;7;450;;;;101260;;;190;;;;;288.850000;;;6.600000;6.600000;-10;2;0.000000;;;0.2;1.2;2.000000;8.7;8.7;;;;;2;;510;4;;690;6;;840;;;;48.068833, -1.734;RENNES-ST JACQUES;2;;61
7130;2018-08-17T02:00:00+02:00;101980;100;1;290;2.0;284.45;284.15;98;8890;0;;;;0;;;;;101530;;;80;;;;;287.550000;;;2.700000;3.400000;-10;1;0.000000;;;0.2;0.2;0.800000;2.4;2.6;;;;;;;;;;;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;1;;0
7130;2018-08-17T17:00:00+02:00;102330;-30;8;350;4.7;294.35;284.35;53;55880;0;;;;2;1250;;;;101890;;;730;;;;;285.950000;;;7.200000;7.700000;-10;0;0.000000;;;0.0;0.0;0.000000;0.2;2.6;;;;;2;;1350;5;;1620;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;8;;0
7130;2018-08-21T05:00:00+02:00;102160;-70;7;350;2.1;290.75;290.25;97;16290;0;;;90;7;1250;;;;101720;;;-100;;;;;291.750000;;;2.800000;3.000000;-10;0;0.000000;;;0.0;0.0;0.000000;0.0;-0.1;;;;;7;;1290;;;;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;7;;0
7130;2018-08-13T02:00:00+02:00;100990;-20;5;230;3.1;289.05;288.25;95;21380;0;;;;5;2250;;;;100550;;;-830;;;;;290.050000;;;4.900000;6.100000;-10;1;0.000000;;;0.0;0.0;0.400000;9.9;10.1;;;;;5;;2040;;;;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;5;;0
7130;2018-08-13T05:00:00+02:00;100970;-20;5;220;3.0;289.05;288.45;96;19580;0;;;100;6;450;;;;100530;;;-620;;;;;290.050000;;;4.100000;5.900000;-10;;0.000000;;;0.0;0.0;0.000000;4.9;10.1;;;;;6;;420;8;;2220;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;5;;0
7130;2018-01-19T01:00:00+01:00;101520;110;3;250;4.1;279.05;276.55;84;35880;0;;;;4;800;;;;101060;;;10;;;;;279.450000;;;5.800000;5.800000;-10;0;0.000000;;;0.0;0.0;0.000000;1.2;1.4;;;;;1;;840;3;;1230;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;3;;0
7130;2018-01-20T07:00:00+01:00;100370;-870;6;200;9.3;282.05;281.45;96;11580;61;;;100;8;250;;;;99920;;;-1160;276.850000;;282.050000;;278.150000;;;14.000000;17.700000;-10;2;0.000000;;;0.6;3.4;5.200000;5.2;5.8;;;;;1;;270;6;;570;7;;780;;;;48.068833, -1.734;RENNES-ST JACQUES;6;;61
7130;2018-01-23T16:00:00+01:00;102230;-100;6;210;6.6;286.25;284.95;92;12720;0;;;100;8;450;;;;101780;;;200;;;;;281.450000;;;9.600000;12.500000;-10;0;0.000000;;;-0.1;-0.1;-0.100000;-0.1;-0.1;;;;;7;;300;8;;510;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;6;;0
7130;2018-01-15T07:00:00+01:00;101460;-290;6;190;4.8;279.75;279.05;95;6560;0;;;100;8;150;;;;101000;;;-60;277.950000;;279.750000;;279.050000;;;7.900000;9.100000;-10;;0.000000;;;0.0;0.0;0.000000;0.0;-0.1;;;;;8;;150;;;;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;6;;0
7130;2018-01-09T19:00:00+01:00;100500;-20;5;150;3.8;282.85;282.05;95;11830;0;;;100;8;250;;;;100050;;;-910;278.650000;;282.850000;;279.850000;;;5.800000;6.400000;-10;5;0.000000;;;0.0;0.4;0.400000;0.4;0.4;;;;;1;;270;6;;570;7;;780;;8;;48.068833, -1.734;RENNES-ST JACQUES;5;;0
7130;2018-01-13T13:00:00+01:00;101660;-70;8;120;4.1;278.45;276.65;88;12160;0;;;90;7;4380;;;;101200;;;-970;;;;;278.150000;;;6.700000;9.600000;-10;0;0.000000;;;0.0;0.0;0.000000;0.0;0.0;;;;;2;;4380;7;;5340;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;8;;0
7130;2018-01-09T13:00:00+01:00;100710;-30;8;180;4.9;281.75;280.65;93;7520;0;;;100;8;150;;;;100260;;;-830;;;;;279.750000;;;7.800000;7.800000;-10;0;0.000000;;;0.0;0.0;0.000000;0.0;0.0;;;;;8;;150;;;;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;8;;0
7130;2018-03-04T04:00:00+01:00;99110;-120;8;130;2.8;279.55;278.15;91;31900;0;;;75;3;1250;;;;98660;;;450;;;;;278.050000;;;5.000000;5.000000;-10;2;0.000000;;;0.0;0.0;-0.100000;1.6;3.6;;;;;3;;1350;5;;1800;6;;2100;;;;48.068833, -1.734;RENNES-ST JACQUES;8;;0
7130;2018-03-12T22:00:00+01:00;100400;320;1;250;6.1;282.05;280.65;91;10230;60;;;100;8;450;;;;99950;;;1840;;;;;281.750000;;;8.800000;9.500000;-10;2;0.000000;;;-0.1;0.2;0.200000;0.8;1.2;;;;;6;;450;8;;720;;8;;;;;48.068833, -1.734;RENNES-ST JACQUES;1;;60
7130;2018-03-14T04:00:00+01:00;100900;-240;8;140;2.7;278.25;276.95;91;31590;0;;;75;6;1750;;;;100440;;;100;;;;;279.350000;;;3.800000;6.900000;-10;0;0.000000;;;0.0;0.0;0.000000;0.0;-0.1;;;;;3;;1800;6;;5280;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;8;;0
7130;2018-03-03T13:00:00+01:00;98860;240;3;230;8.6;285.45;278.15;61;27990;0;;;90;7;1250;;;;98430;;;80;;;;;276.950000;;;13.500000;16.400000;-10;0;0.000000;;;0.0;0.0;0.000000;2.8;2.8;;;;;7;;1020;;;;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;3;;0
7130;2018-06-21T05:00:00+02:00;102230;-60;6;350;5.1;288.25;287.25;94;11550;0;;;100;8;250;;;;101790;;;-40;;;;;290.050000;;;7.900000;8.500000;-10;0;0.000000;;;0.0;0.0;0.000000;0.0;0.2;;;;;;;;;;;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;6;;0
7130;2018-06-21T17:00:00+02:00;102520;70;1;360;7.0;293.65;283.45;52;19660;0;;;;0;;;;;102080;;;470;;;;;289.650000;;;10.900000;10.900000;-10;0;0.000000;;;0.0;0.0;0.000000;0.0;0.0;;;;;;;;;;;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;1;;0
7130;2018-06-16T08:00:00+02:00;101860;50;3;260;0.8;284.95;284.65;98;13660;0;;;100;8;1250;;;;101410;;;-40;282.650000;;291.150000;;286.450000;;;1.400000;2.000000;-10;0;0.000000;;;0.0;0.0;0.000000;0.0;0.0;;;;;8;;;;;;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;3;;0
7130;2018-07-22T14:00:00+02:00;101730;-10;8;220;1.4;299.85;288.55;50;30600;0;;;;3;2250;;;;101310;;;240;;;;;287.750000;;;3.600000;5.500000;-10;0;0.000000;;;0.0;0.0;0.000000;0.2;0.2;;;;;3;;2160;;;;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;8;;0
7130;2018-08-05T02:00:00+02:00;102260;10;1;350;2.3;292.45;289.65;84;21370;0;;;;0;;;;;101820;;;40;;;;;293.350000;;;3.500000;4.700000;-10;0;0.000000;;;0.0;0.0;0.000000;0.0;0.0;;;;;;;;;;;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;1;;0
7130;2018-07-26T14:00:00+02:00;101260;-70;8;230;4.2;303.85;290.55;45;31110;0;;;;1;7320;;;;100840;;;-380;;;;;289.050000;;;8.100000;8.400000;-10;0;0.000000;;;0.0;0.0;0.000000;0.0;0.0;;;;;1;;7320;;;;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;8;;0
7130;2018-07-27T05:00:00+02:00;101270;-50;7;310;1.9;290.95;290.65;98;4020;10;;;75;6;150;;;;100830;;;-120;;;;;291.650000;;;2.800000;3.600000;-10;0;0.000000;;;0.0;0.0;0.000000;-0.1;-0.1;;;;;6;;120;;;;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;7;;10
7130;2018-07-28T17:00:00+02:00;101370;70;3;220;6.6;293.85;284.45;55;38030;0;;;100;2;1250;;;;100940;;;300;;;;;288.650000;;;10.700000;10.700000;-10;0;0.000000;;;0.0;0.0;0.000000;0.0;1.0;;;;;2;;1320;5;;1620;6;;1920;;;;48.068833, -1.734;RENNES-ST JACQUES;3;;0
7130;2018-02-23T13:00:00+01:00;101580;-110;8;70;5.3;277.55;268.75;53;9750;0;;;;0;;;;;101120;;;-360;;;;;274.450000;;;8.000000;9.100000;-10;0;0.000000;;;0.0;0.0;0.000000;0.0;0.0;;;;;;;;;;;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;8;;0
7130;2018-02-22T01:00:00+01:00;102180;-60;7;20;2.3;273.55;270.65;81;4890;10;;;;0;;;;;101710;;;-40;;;;;277.050000;;;3.700000;4.500000;-10;0;0.000000;;;0.0;0.0;0.000000;0.0;0.0;;;;;;;;;;;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;7;;10
7130;2018-04-17T11:00:00+02:00;102280;180;1;190;6.6;288.15;281.85;66;19590;0;;;;0;;;;;101830;;;590;;;;;281.950000;;;11.600000;11.600000;-10;0;0.000000;;;0.0;0.0;0.000000;0.0;0.0;;;;;;;;;;;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;1;;0
7130;2018-05-04T02:00:00+02:00;102360;20;3;300;2.5;277.65;276.65;93;19640;0;;;;0;;;;;101900;;;620;;;;;281.450000;;;3.000000;3.000000;-10;0;0.000000;;;0.0;0.0;0.000000;0.0;0.0;;;;;;;;;;;;;;;;;48.068833, -1.734;RENNES-ST JACQUES;3;;0
